date,syndrome,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2022-11-16,SARI,44,35.4285714285714,56.6981463594299,-2.64490794052612,116.041200659386,29
2022-11-17,SARI,34,35.5714285714286,57.0365689888796,-2.48476056752866,116.557898545288,29
2022-11-18,SARI,45,38.2857142857143,57.3743810929894,-2.32439303717834,117.073155223157,29
2022-11-19,SARI,33,38.7142857142857,57.7114514334292,-2.16387544338654,117.586778310245,29
2022-11-20,SARI,37,39.5714285714286,58.0476472227471,-2.00327927780638,118.098573723301,29
2022-11-21,SARI,49,39.8571428571429,58.3828341968299,-1.84267738736084,118.608345781021,29
2022-11-22,SARI,39,40.1428571428571,58.7168766908126,-1.68214392897075,119.115897310596,29
2022-11-23,SARI,59,42.2857142857143,59.0496377184035,-1.52175432149369,119.621029758301,29
2022-11-24,SARI,38,42.8571428571429,59.3809790545862,-1.36158519489087,120.123543304063,29
2022-11-25,SARI,45,42.8571428571429,59.7107613216554,-1.20171433664437,120.623236979955,29
2022-11-26,SARI,39,43.7142857142857,60.0388440785287,-1.04222063545445,121.119908792512,29
2022-11-27,SARI,41,44.2857142857143,60.3650859132779,-0.883184022251981,121.613355848808,29
2022-11-28,SARI,53,44.8571428571429,60.6893445388081,-0.724685408568167,122.103374486184,29
2022-11-29,SARI,43,45.4285714285714,61.0114768916093,-0.566806622309855,122.589760405528,29
2022-11-30,SARI,52,44.4285714285714,61.331339233497,-0.409630340995014,123.072308807989,29
2022-12-01,SARI,42,45.0,61.6487872562498,-0.253240022509889,123.550814535009,29
2022-12-02,SARI,62,47.4285714285714,61.9636761890444,-0.0977198334560119,124.025072211545,29
2022-12-03,SARI,66,51.2857142857143,62.2758609085811,0.0568454248390105,124.494876392323,29
2022-12-04,SARI,64,54.5714285714286,62.5851960517863,0.210370392565854,124.960021711007,29
2022-12-05,SARI,53,54.5714285714286,62.8915361309684,0.362769229845336,125.420303032091,29
2022-12-06,SARI,58,56.7142857142857,63.1947356512987,0.513955697214576,125.875515605383,29
2022-12-07,SARI,54,57.0,63.4946492304811,0.663843238086941,126.325455222875,29
2022-12-08,SARI,59,59.4285714285714,63.7911317204665,0.812345063080222,126.769918377853,29
2022-12-09,SARI,67,60.1428571428571,64.0840383310605,0.959374236100205,127.208702426021,29
2022-12-10,SARI,45,57.1428571428571,64.3732247552694,1.10484376206221,127.641605748477,29
2022-12-11,SARI,74,58.5714285714286,64.6585472962192,1.24866667612638,128.068427916312,29
2022-12-12,SARI,66,60.4285714285714,64.9398629954775,1.39075613431774,128.488969856637,29
2022-12-13,SARI,58,60.4285714285714,65.217029762605,1.5310255053966,128.903034019813,29
2022-12-14,SARI,84,64.7142857142857,65.489906505752,1.66938846383925,129.310424547665,29
2022-12-15,SARI,78,67.4285714285714,65.7583532631159,1.80575908378539,129.710947442446,29
2022-12-16,SARI,71,68.0,66.0222313350672,1.94005193380272,130.104410736332,29
2022-12-17,SARI,47,68.2857142857143,66.2814034167478,2.07218217231611,130.49062466118,29
2022-12-18,SARI,72,68.0,66.5357337309412,2.20206564354424,130.869401818338,29
2022-12-19,SARI,64,67.7142857142857,66.7850881610108,2.32961897378326,131.240557348238,29
2022-12-20,SARI,88,72.0,67.0293343836992,2.45475966787357,131.603909099525,29
2022-12-21,SARI,77,71.0,67.2683420015773,2.57740620568388,131.959277797471,29
2022-12-22,SARI,100,74.1428571428571,67.5019826749308,2.69747813844251,132.306487211419,29
2022-12-23,SARI,70,74.0,67.7301302528688,2.8148961847457,132.645364320992,29
2022-12-24,SARI,48,74.1428571428571,67.9526609034401,2.92958232607005,132.97573948081,29
2022-12-25,SARI,58,72.1428571428571,68.169453242536,3.04145990161482,133.297446583457,29
2022-12-26,SARI,63,72.0,68.3803884613658,3.15045370229962,133.610323220432,29
2022-12-27,SARI,90,72.2857142857143,68.5853504522848,3.25649006374236,133.914210840827,29
2022-12-28,SARI,64,70.4285714285714,68.7842259327576,3.3594969580423,134.208954907473,29
2022-12-29,SARI,69,66.0,68.9769045672418,3.45940408419375,134.49440505029,29
2022-12-30,SARI,45,62.4285714285714,69.1632790867756,3.55614295695688,134.770415216594,29
2022-12-31,SARI,43,61.7142857142857,69.3432454060586,3.64964699401341,135.036843818104,29
2023-01-01,SARI,40,59.1428571428571,69.4890055606557,3.98717153631236,134.990839584999,28
2023-01-02,SARI,56,58.1428571428571,69.6557900495099,4.07428061993144,135.237299479088,28
2023-01-03,SARI,50,52.4285714285714,69.8158769825192,4.15795631807625,135.473797646962,28
2023-01-04,SARI,42,49.2857142857143,69.9691761583578,4.23814039383566,135.70021192288,28
2023-01-05,SARI,54,47.1428571428571,70.1156010984435,4.3147769218865,135.916425275001,28
2023-01-06,SARI,36,45.8571428571429,70.2550691446584,4.38781236194643,136.12232592737,28
2023-01-07,SARI,37,45.0,70.3875015531792,4.45719562938306,136.317807476975,28
2023-01-08,SARI,30,43.5714285714286,70.5128235842443,4.52287816283544,136.502769005653,28
2023-01-09,SARI,48,42.4285714285714,70.6309645876852,4.58481398870837,136.677115186662,28
2023-01-10,SARI,36,40.4285714285714,70.7418580840609,4.64295978240687,136.840756385715,28
2023-01-11,SARI,33,39.1428571428571,70.8454418412419,4.69727492618459,136.993608756299,28
2023-01-12,SARI,33,36.1428571428571,70.9416579462959,4.74772156348501,137.135594329107,28
2023-01-13,SARI,32,35.5714285714286,71.0304528725388,4.79426464966328,137.266641095414,28
2023-01-14,SARI,20,33.1428571428571,71.1117775416198,4.83687199898179,137.386683084258,28
2023-01-15,SARI,32,33.4285714285714,71.1855873805247,4.8755143277821,137.495660433267,28
2023-01-16,SARI,41,32.4285714285714,71.2518423733828,4.91016529374202,137.593519453023,28
2023-01-17,SARI,40,33.0,71.3105071079815,4.94080153113628,137.680212684827,28
